,acc,assay_type,center_name,consent,experiment,sample_name,instrument,librarylayout,libraryselection,librarysource,platform,sample_acc,biosample,organism,sra_study,releasedate,bioproject,mbytes,loaddate,avgspotlen,mbases,insertsize,library_name,collection_date_sam,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,geo_loc_name_sam
522,SRR8960855,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740431,Fe17/29900,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498169,SAMN11098177,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1918,,302,6211,,plate_9_D6,2/17/17,Australia,Oceania,['Australia: NSW']
523,SRR8960291,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739748,Ja31/14297,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497856,SAMN11097795,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1419,,302,4532,,plate_6_B6,1/31/17,Australia,Oceania,['Australia: NSW']
524,SRR8960560,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740151,Ja31/29694,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498213,SAMN11097764,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1227,,302,4000,,plate_6_B1,1/31/17,Australia,Oceania,['Australia: NSW']
525,SRR11183308,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804119,Fe28/14184,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497981,SAMN11098312,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,498,,302,1658,,plate_5_G2,2/28/17,Australia,Oceania,['Australia: NSW']
526,SRR12799832,WGS,ANHUI AGRICULTURE UNIVERSITY,public,SRX9268805,PL_1,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS7497737,SAMN16402096,pig gut metagenome,SRP272732,2022-02-14 00:00:00+00:00,PRJNA646934,2310,,302,7711,,PL_1,3/1/18,China,Asia,['China: Anhui Province']
527,SRR11183523,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7803904,Fe14/29931,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497824,SAMN11098100,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,371,,302,1253,,plate_2_F6,2/14/17,Australia,Oceania,['Australia: NSW']
528,SRR11185257,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7805710,Ja30/B11439,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498034,SAMN11098499,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,5845,,302,19697,,plate_10_B8,1/30/17,Australia,Oceania,['Australia: NSW']
529,ERR3211953,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239480,SAMEA5414598,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219900,SAMEA5414598,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,2196,,302,4612,,unspecified,4/11/16,Denmark,Europe,[]
530,SRR8960911,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740375,Fe14/29646,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498056,SAMN11098139,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1445,,302,4705,,plate_2_C12,2/14/17,Australia,Oceania,['Australia: NSW']
531,SRR8960597,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740114,Fe14/14276,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497775,SAMN11098076,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2695,,302,8822,,plate_2_H4,2/14/17,Australia,Oceania,['Australia: NSW']
532,SRR11125726,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762290,Ma10/14274,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497553,SAMN11098487,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,313,,302,1061,,plate_10_D5,3/10/17,Australia,Oceania,['Australia: NSW']
533,ERR1135288,WGS,BEIJING GENOME INSTITUTE,public,ERX1214467,SAMEA3663115,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970264,SAMEA3663115,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,6226,,184,8399,,120518,,Denmark,Europe,[]
534,SRR11126487,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762776,Fe28/29667,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498284,SAMN11098335,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,376,,302,1292,,plate_3_H7,2/28/17,Australia,Oceania,['Australia: NSW']
535,SRR11183838,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804261,Fe7/29864,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497524,SAMN11097919,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,497,,302,1609,,plate_3_E5,2/7/17,Australia,Oceania,['Australia: NSW']
536,SRR14369211,WGS,AGRICULTURE AND AGRI-FOOD CANADA,public,SRX10721764,H1P011W14FD021,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS8812162,SAMN17899620,pig gut metagenome,SRP262165,2021-05-06 00:00:00+00:00,PRJNA629856,2067,,502,6677,,H1P011W14FD021,,Canada,North America,['Canada:Lacombe']
537,SRR8960797,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740489,Fe14/29691,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498040,SAMN11098090,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2081,,302,6406,,plate_1_C6,2/14/17,Australia,Oceania,['Australia: NSW']
538,SRR8960709,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740002,Fe7/14163,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498334,SAMN11097953,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1647,,302,5212,,plate_8_E8,2/7/17,Australia,Oceania,['Australia: NSW']
539,SRR8960712,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739999,Fe7/29901,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498013,SAMN11097952,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1426,,302,4567,,plate_6_A5,2/7/17,Australia,Oceania,['Australia: NSW']
540,SRR11125798,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762218,Fe14/29745,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497942,SAMN11098134,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,558,,302,1664,,plate_1_D5,2/14/17,Australia,Oceania,['Australia: NSW']
541,ERR8314738,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX7882120,SAMEA12813968,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS10420928,SAMEA12813968,pig gut metagenome,ERP135209,2022-04-08 00:00:00+00:00,PRJEB50613,3242,,300,10555,,unspecified,4/1/00,Denmark,Europe,[]
542,SRR11124758,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761302,Fe21/14305,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498157,SAMN11098248,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,526,,302,1592,,plate_1_C7,2/21/17,Australia,Oceania,['Australia: NSW']
543,SRR8960082,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739957,Fe6/14182,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498233,SAMN11097879,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1317,,302,4293,,plate_10_C3,2/6/17,Australia,Oceania,['Australia: NSW']
544,SRR11124999,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761636,Fe7/29949,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497597,SAMN11097987,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,342,,302,1195,,plate_4_D5,2/7/17,Australia,Oceania,['Australia: NSW']
545,SRR11723728,WGS,SEOUL NATIONAL UNIV.,public,SRX8283030,1908_30_3,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS6606716,SAMN14846976,pig gut metagenome,SRP260376,2020-05-07 00:00:00+00:00,PRJNA630862,1562,,202,4601,,dd_a30_8,3/8/19,South Korea,Asia,['South Korea']
546,SRR8960458,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740253,Ja31/14284.2,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498099,SAMN11097719,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1163,,302,3801,,plate_8_H3,1/31/17,Australia,Oceania,['Australia: NSW']
547,ERR1135412,WGS,BEIJING GENOME INSTITUTE,public,ERX1214591,SAMEA3663239,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970388,SAMEA3663239,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,3809,,197,5404,,130417,,China,Asia,[]
548,SRR11125530,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761777,Fe7/29875,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497964,SAMN11097912,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,570,,302,1997,,plate_5_G5,2/7/17,Australia,Oceania,['Australia: NSW']
549,SRR11126285,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762978,Ja30/408216,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498294,SAMN11098517,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,341,,302,1081,,plate_10_A2,1/30/17,Australia,Oceania,['Australia: NSW']
550,SRR11183981,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804597,Ma3/14308,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497839,SAMN11098402,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,561,,302,1811,,plate_6_G1,3/3/17,Australia,Oceania,['Australia: NSW']
551,SRR11124974,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761661,Fe14/29679,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497693,SAMN11098125,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,316,,302,1051,,plate_1_D9,2/14/17,Australia,Oceania,['Australia: NSW']
552,SRR11125973,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762618,Fe10/29652,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498323,SAMN11098019,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,351,,302,1208,,plate_4_C5,2/10/17,Australia,Oceania,['Australia: NSW']
553,SRR11185242,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7805725,Ja30/40486,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497901,SAMN11098535,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,6206,,302,20683,,plate_10_E10,1/30/17,Australia,Oceania,['Australia: NSW']
554,SRR11126121,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762470,Fe17/14201,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498164,SAMN11098174,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,328,,302,1085,,plate_10_C4,2/17/17,Australia,Oceania,['Australia: NSW']
555,SRR11125631,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762385,Ja31/14284.2,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498099,SAMN11097719,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,322,,302,1108,,plate_8_H3,1/31/17,Australia,Oceania,['Australia: NSW']
556,SRR8960858,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740428,Ja31/29667.2,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498098,SAMN11097785,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1130,,302,3692,,plate_8_D12,1/31/17,Australia,Oceania,['Australia: NSW']
557,SRR14369201,WGS,AGRICULTURE AND AGRI-FOOD CANADA,public,SRX10721774,H1P304W21FD035,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS8812172,SAMN17899629,pig gut metagenome,SRP262165,2021-05-06 00:00:00+00:00,PRJNA629856,2839,,502,9080,,H1P304W21FD035,,Canada,North America,['Canada:Lacombe']
558,SRR8960460,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740251,Ja31/29901,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498101,SAMN11097725,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,622,,302,2049,,plate_8_E2,1/31/17,Australia,Oceania,['Australia: NSW']
559,SRR17241595,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420665,NPB_F13_12_D12,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322191,SAMN24001976,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,5756,,302,19383,,NPB_F13_12_D12_S62,2/27/19,USA,North America,['USA:Minnesota']
560,SRR8960117,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739922,Fe3/29742,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497712,SAMN11097843,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1504,,302,4727,,plate_5_D10,2/3/17,Australia,Oceania,['Australia: NSW']
561,SRR17241584,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420676,NPB_F14_10_F1,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322203,SAMN24002034,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,5085,,302,17014,,NPB_F14_10_F1_S72,2/27/19,USA,North America,['USA:Minnesota']
562,SRR11125655,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762361,Fe14/14305,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498188,SAMN11098148,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,713,,302,2077,,plate_1_D6,2/14/17,Australia,Oceania,['Australia: NSW']
563,ERR3211925,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239452,SAMEA5414570,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219872,SAMEA5414570,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,2249,,302,4576,,unspecified,9/12/16,Denmark,Europe,[]
564,ERR3211799,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239326,SAMEA5414444,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219746,SAMEA5414444,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,1481,,302,3416,,unspecified,9/12/16,Denmark,Europe,[]
565,ERR3212035,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239562,SAMEA5414681,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219982,SAMEA5414681,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,741,,296,1715,,unspecified,4/11/16,Denmark,Europe,[]
566,SRR11124700,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761360,Fe7/14286,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497572,SAMN11097896,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,306,,302,1066,,plate_8_D10,2/7/17,Australia,Oceania,['Australia: NSW']
567,SRR11183871,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804228,Ma7/14186,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497746,SAMN11098444,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,326,,302,1079,,plate_10_B9,3/7/17,Australia,Oceania,['Australia: NSW']
568,SRR17241636,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420624,NPB_F9_2_B5,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322152,SAMN24002157,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,8143,,302,26984,,NPB_F9_2_B5_S4,11/19/18,USA,North America,['USA:Minnesota']
569,SRR8960287,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739752,Ja31/29691,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497860,SAMN11097791,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1211,,302,3908,,plate_7_H2,1/31/17,Australia,Oceania,['Australia: NSW']
570,SRR8960897,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740389,Ja30/B12474,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497650,SAMN11098522,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,776,,302,2463,,plate_10_C9,1/30/17,Australia,Oceania,['Australia: NSW']
571,SRR8960311,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739728,Fe7/14263,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497678,SAMN11097966,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1266,,302,3903,,plate_8_G7,2/7/17,Australia,Oceania,['Australia: NSW']
572,SRR11125695,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762321,Ma8/14183,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497776,SAMN11098458,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,406,,302,1313,,plate_10_A5,3/8/17,Australia,Oceania,['Australia: NSW']
573,SRR5240749,WGS,FREIE UNIVERSITY OF BERLIN,public,SRX2547621,2016_CRC_WP3,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS1966298,SAMN06315441,pig gut metagenome,SRP099123,2017-05-01 00:00:00+00:00,PRJNA373834,1985,,302,4880,,L1_S11,8/1/16,Germany,Europe,['Germany: Berlin']
574,SRR11125888,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762703,Fe21/29951,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498048,SAMN11098211,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,499,,302,1710,,plate_2_F5,2/21/17,Australia,Oceania,['Australia: NSW']
575,ERR3211866,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239393,SAMEA5414511,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219813,SAMEA5414511,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,2413,,302,4988,,unspecified,4/11/16,Denmark,Europe,[]
576,SRR7182062,WGS,BIOMIN RESEARCH CENTER,public,SRX4098848,NGS_A_T7_d0.43362325,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS3315061,SAMN09209540,pig gut metagenome,SRP148398,2018-05-18 00:00:00+00:00,PRJNA471402,779,,292,1819,,NGS_A_T7_d0,9/20/16,Austria,Europe,['Austria:Tulln']
577,SRR11125042,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761593,Ma3/14184,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498245,SAMN11098380,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,398,,302,1392,,plate_7_A10,3/3/17,Australia,Oceania,['Australia: NSW']
578,SRR11125796,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762220,Fe14/29643,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497944,SAMN11098136,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,334,,302,1042,,plate_2_B6,2/14/17,Australia,Oceania,['Australia: NSW']
579,SRR11183882,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804217,Ja31/14200,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498268,SAMN11097693,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,356,,302,1212,,plate_7_G5,1/31/17,Australia,Oceania,['Australia: NSW']
580,SRR10209676,WGS,NMBU,public,SRX6929516,079_colon942,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS5459395,SAMN12867435,pig gut metagenome,SRP223822,2020-09-30 00:00:00+00:00,PRJNA574295,2696,,302,6754,,20_4M_942,6/28/17,Norway,Europe,['Norway: As']
581,SRR8960781,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740505,Ja31/14273,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497865,SAMN11097714,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1053,,302,3419,,plate_8_E9,1/31/17,Australia,Oceania,['Australia: NSW']
582,ERR1135455,WGS,BEIJING GENOME INSTITUTE,public,ERX1214634,SAMEA3663282,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970431,SAMEA3663282,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,4112,,196,5604,,130417,,China,Asia,[]
583,SRR8960713,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739998,Fe7/14307,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498338,SAMN11097949,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1548,,302,5066,,plate_7_B4,2/7/17,Australia,Oceania,['Australia: NSW']
584,ERR3211782,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239309,SAMEA5414427,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219729,SAMEA5414427,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,1907,,302,4427,,unspecified,9/12/16,Denmark,Europe,[]
585,SRR8960710,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740001,Fe7/14308,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498335,SAMN11097954,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1537,,302,4984,,plate_8_D9,2/7/17,Australia,Oceania,['Australia: NSW']
586,SRR5240744,WGS,FREIE UNIVERSITY OF BERLIN,public,SRX2547617,2016_CRC_WP7,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS1966294,SAMN06315445,pig gut metagenome,SRP099123,2017-05-01 00:00:00+00:00,PRJNA373834,2224,,302,5687,,L1_S15,8/1/16,Germany,Europe,['Germany: Berlin']
587,SRR8960555,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740156,Fe28/29951,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497873,SAMN11098331,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1588,,302,5112,,plate_4_D4,2/28/17,Australia,Oceania,['Australia: NSW']
588,SRR11183781,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804318,Ja30/210747,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497794,SAMN11098496,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,380,,302,1237,,plate_10_B6,1/30/17,Australia,Oceania,['Australia: NSW']
589,SRR11125411,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761896,Fe10/29652,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498323,SAMN11098019,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,351,,302,1240,,plate_4_C5,2/10/17,Australia,Oceania,['Australia: NSW']
590,SRR14812371,WGS,UNIVERSITY OF SASKATCHEWAN,public,SRX11144800,RWA2-Fecal-Piglet4,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS9206551,SAMN19686891,pig gut metagenome,SRP324051,2021-06-15 00:00:00+00:00,PRJNA737271,2307,,302,6039,,S120_L002,,uncalculated,uncalculated,['Not collected']
591,ERR3211793,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239320,SAMEA5414438,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219740,SAMEA5414438,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,1655,,302,3777,,unspecified,9/12/16,Denmark,Europe,[]
592,SRR17241670,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420590,NPB_F10_1_E6,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322116,SAMN24001961,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,7440,,302,24861,,NPB_F10_1_E6_S15,12/19/18,USA,North America,['USA:Minnesota']
